ibanSource,amount,transactionType,companyName
GR694082566V156490X28628103,334.47,payment,Zboncak Group
NL02JXDP0700803001,642.71,payment,Murray - Wiza
IE09790293006542006806,259.52,invoice,Ratke  Rath and Breitenberg
DK1100939070306586,605.73,deposit,Strosin - Moen
AT968954904980030983,231.73,payment,Rippin  Moen and Huel
JO86BHVE0213340118420061100336,707.43,withdrawal,Blick - Wolf
MR9110940034960503101090089,554.64,payment,Labadie - Crona
KW96SGKD821L93854396AD153184B8,939.13,invoice,Spinka LLC
DO77HWQB05072001010030200335,697.51,withdrawal,Kreiger Inc
QA92UDZEN412840N792N23NX167G8,101.03,deposit,Walsh - Marquardt
BG65VPFM10065920431TZJ,927.66,withdrawal,Beahan  Russel and Windler
HU74903800488070601620200970,863.77,deposit,Feest Group
ES6900880700974763005001,651.04,invoice,Jones  Reichert and Johns
NL85AZKD8905003415,164.26,deposit,Langosh - Schinner
KW44WCIZ5D7052A1Y3436271HA5795,621.68,deposit,Crist - Fisher
SI02006282030664425,663.68,deposit,Harvey - Grant
MC44054079983699V0460750070,691.76,withdrawal,Price  Gaylord and Brown
LB095235O389M17Y596205Q36F32,710.88,payment,Bailey - Kilback
DO92KOMQ60481000022145800598,545.85,invoice,Padberg  Heaney and Lehner
PK30258Y0501404005001652,648.63,invoice,Kuhic Group
HR4976003340090031587,663.38,deposit,Carroll Group
IE06687700756210103619,715.39,invoice,Bechtelar  Sanford and Goyette
KW82MMCE583QA4633540DD42646783,234.07,withdrawal,Zieme Group
LT897086968001007789,379.73,deposit,Cruickshank and Sons
GR335778005407950113R19510D,846.69,withdrawal,Feest and Sons
BE22016972054298,902.39,payment,Buckridge - Rowe
DE71017817743062009195,756.89,payment,Dickinson  Beer and Crooks
LT772004380406050099,940.47,invoice,Purdy - Howe
LB2706865477954NP52091D9H9H1,579.80,payment,Hilll  Franecki and Reilly
PT60545047606428155190097,601.91,deposit,Runolfsdottir - McGlynn
BE57066008405953,87.66,deposit,Zboncak Group
GR9540805460M86BL371E72228N,782.04,invoice,Wolff  Davis and Reichert
IT09L02614100499845W7346577,113.58,withdrawal,Barrows and Sons
CH5508735295M33487437,982.74,payment,Wintheiser  Bednar and Nikolaus
DK4253981401956008,344.34,withdrawal,Larson - Watsica
HR9824092240300512004,895.99,payment,VonRueden  Osinski and Gutmann
GI50TKBG8598529505G20B6,143.58,invoice,Bruen  Hauck and Kautzer
MU42MHHV9251292007600306177WZK,984.09,withdrawal,Bartell - Swaniawski
GL3200131148028200,694.32,deposit,Marks Inc
TN3938194300502008037056,337.16,deposit,Conroy  Kuhlman and Jacobi
PT61008014298367061700913,429.65,withdrawal,Mayer Group
MC180039209093QZ3837470U058,961.00,deposit,Lebsack  Leuschke and Fritsch
QA43BKNL666431139501G9642E768,35.08,invoice,Von  Wuckert and Walter
FR784423528550S05ZE948G7710,685.58,invoice,Jakubowski - Hackett
AE590956000271100350016,990.41,deposit,O'Hara Group
LU6192795T126221DWF7,938.52,deposit,Schneider LLC
GR097019702657Q39H4AS05N068,14.45,invoice,Effertz - Nolan
BG07IHVI9024602332182E,706.66,withdrawal,Wehner  Nolan and Brown
NO4207874006003,312.24,invoice,Fahey  Moore and Reynolds
PL71418006462006006781201408,379.32,withdrawal,Tromp - Hauck
DK2660026894570615,321.68,payment,Dach - Abbott
NL61YDCS6260900172,470.50,payment,Walter and Sons
LV07PKNJ720402IN96X04,881.93,invoice,Beahan Group
CY538099108185X876B41X7AKI36,207.85,deposit,Jerde and Sons
IE67913548807700126794,126.65,withdrawal,Bartoletti Group
GI93GVON3712309G5251751,272.87,withdrawal,Conroy and Sons
MD2463Q3JZ982691X455N863,671.49,deposit,Willms Group
AT217654310532586107,750.19,withdrawal,Mann  Kerluke and Russel
NL89OQSI0194030700,539.61,payment,Grant  Runolfsdottir and Volkman
SA45036217Q8X46372049827,887.70,deposit,Bogisich  Collins and Metz
ES1300100470420020050087,154.52,invoice,Schultz LLC
SA050255O5426742284L5NV8,866.32,deposit,Skiles Group
MD1176U40K06643918664930,355.64,invoice,Schuppe LLC
BH32VHMQ2592243A3R4500,992.04,withdrawal,Ruecker  Murazik and Bayer
TL067690600174323373086,484.09,deposit,Herzog LLC
PS5949V4054001904004204673155,72.61,payment,Little - Breitenberg
GT76489X4875528E0972KB991W58,379.76,payment,Tremblay  Rolfson and Mraz
GT464FKE8491SH8M38M60I611769,176.21,deposit,Buckridge Inc
ES7290056894530900165015,384.26,deposit,Smith  Conn and Mayer
PS883016001002002810050090411,316.39,deposit,Johnston - Hermann
XK335043004100100016,130.38,invoice,Torphy - Beatty
KZ0530583M5681856560,997.83,withdrawal,Sporer LLC
CR1500160357480400524,953.22,withdrawal,Bergstrom - Roob
BA622002271001730460,988.64,invoice,Effertz  Durgan and Pfannerstill
DE17502100051405004994,882.93,withdrawal,Crooks  Gutkowski and Mills
XK084003095115653076,587.74,deposit,Douglas Inc
LT800025221460030141,436.61,payment,Auer  Hudson and Hansen
LU5934337D3330586317,678.70,withdrawal,McDermott Inc
CY060530018402R97Q564934Z469,731.69,withdrawal,Dare - Harber
FI7494046913880631,653.90,deposit,Rippin Group
BA279007941083800203,191.26,deposit,Oberbrunner  Friesen and Klein
VG9191R00520059300436390,444.98,invoice,Jacobi Group
FI3400944819001547,608.44,withdrawal,Kirlin LLC
LU35214976659I559N6V,74.99,deposit,Goyette  Conn and Luettgen
ME73260095090340099651,599.61,deposit,Hartmann Group
DO28RGTC00106002067405708293,786.73,invoice,Brakus - Padberg
KZ470035C45499435Z12,140.86,payment,Little and Sons
DE60204806457589301700,341.50,deposit,Altenwerth  Maggio and Lesch
PS3471R8600320663405849107813,450.44,deposit,Hessel - Waters
MC89364710094842611FO119102,423.31,invoice,Mayert - Crooks
HR3109330080090507566,266.83,invoice,Jaskolski  Carter and Veum
SK0606300920184629640558,134.64,invoice,Wisozk  Collins and Mayert
TL739690390090665605811,631.35,withdrawal,Christiansen and Sons
AD8544941872X943079P8L45,790.20,payment,Cummings  VonRueden and Kovacek
PS830907880800314003042029625,773.43,invoice,Deckow - Heller
BR8760069190607665020091036R0,470.28,deposit,Weissnat Group
DK3420051689656017,686.66,invoice,Kunze LLC
LB3208000A676960271744079Z33,569.49,deposit,Lemke  Blanda and Flatley
LI431712091S3HI7316JK,607.82,payment,Heathcote Inc
LT533025504008093602,976.25,withdrawal,Brakus Group
ES9536060800951675844009,336.03,deposit,Zieme  Smith and Cartwright
DO08HMTT07300600100910607090,848.32,deposit,Jerde  Muller and Kulas
DE96884780710029840094,246.05,withdrawal,Rosenbaum - Hoppe
BR1606420200903250864300056D5,13.79,withdrawal,Ernser  Lockman and Moen
SA9401L6423001476925221T,616.25,payment,Brekke  Carroll and Kunde
CH76020021G07G2953139,644.36,invoice,Tillman - Schroeder
HR3423220280395593183,990.93,payment,Zemlak - Greenfelder
PS5687C5610260469060010915446,141.78,payment,Wilkinson LLC
LI6200834833838273681,726.84,payment,Predovic - Stark
SM26H4019283156500K95571470,57.47,withdrawal,Renner - Cruickshank
IE16K92634780726703013,17.69,invoice,Hintz - Rohan
BR6080060052650096400060083I7,973.90,payment,Armstrong - Labadie
LV54RVIY810H885664444,86.49,withdrawal,Reinger  Lehner and Leffler
KZ86450C336648X47691,757.31,payment,Johnston - Deckow
DE96800700727050076549,896.86,deposit,Mohr LLC
GB62TVGF01058509049045,928.91,deposit,Jaskolski Group
FI6559005801200880,184.35,payment,Conn - Ritchie
PS33Z789007700870004700100197,36.36,payment,Jacobi - Price
TR29003697Y3R7136949628028,341.79,withdrawal,Borer  Botsford and Gutkowski
SK4849400700850030091446,805.61,withdrawal,Howell  Mante and Friesen
DE22589177600715008030,559.42,payment,Spinka  Kihn and Kutch
MK83468400RW7518668,290.19,payment,Wilderman  Langworth and Pacocha
DO13IBDT00030903408527601030,541.53,withdrawal,Walter  Ullrich and Feest
NO6200262351235,850.28,withdrawal,Thompson Inc
IS385030024008850651767360,89.53,invoice,Jacobi - Jakubowski
ME14071156700430091049,430.79,payment,Wehner Inc
MT16IMNA18578714U08255C58S45322,609.06,invoice,Halvorson  Dibbert and Walsh
DK5790757290030003,144.75,invoice,Bode  McKenzie and Flatley
IE27604390587779826003,211.17,withdrawal,Wolff Inc
MR1610092100407498020030794,914.03,payment,Simonis  Quigley and Yundt
TL910040000375000110015,265.22,deposit,Schultz  Lind and Hermiston
SI15002629506004682,222.24,invoice,Wolf  MacGyver and Lubowitz
IS072790010044039780580665,341.78,deposit,Jenkins and Sons
AD415842592500F799K3V5L8,790.29,payment,Monahan Group
PS404697170832790707702130220,952.10,deposit,Harvey - Block
GR370080843528547A29758O595,962.78,invoice,Ryan  Ryan and Beer
XK758715328735700262,385.57,invoice,Pacocha - Pfannerstill
XK080374097009851967,60.10,withdrawal,Emard Inc
TR88306789S825221705495094,384.45,invoice,Lindgren and Sons
HR1728003201700900914,879.33,deposit,West  Marvin and Orn
MK082186F3801K27097,629.66,payment,Reynolds  Kassulke and Kassulke
SE0904097002400720202889,61.02,payment,Bayer - Waelchi
GI24NFBJ9867386N41135C3,730.89,invoice,Larson  Reinger and Rath
SA2734436IOT1042S003EL7H,395.03,invoice,Mertz Inc
BA320504230229110983,903.08,deposit,Towne  Reynolds and Erdman
AT829600556438684225,935.66,withdrawal,Rosenbaum  Nolan and Mohr
MR9500320069890078208378025,728.53,deposit,Mante Group
NL40BCGP0550571049,357.55,withdrawal,Schaden  Bahringer and Shields
AZ03470310052090747610910030,70.87,invoice,Roberts LLC
JO53PGAD9532539700205076820266,692.08,payment,Grimes - Pagac
BR2992606040950706768030331N2,598.63,payment,Walker LLC
LI454682226V742Z2M928,895.74,deposit,Boyer  Spencer and Shields
GT95629R3D735F26F8967BA91472,429.38,deposit,Hirthe and Sons
KW86DPFS9581180139867408T267L9,42.51,payment,Douglas  Kulas and Wolf
LI23670089706309M4230,267.08,withdrawal,Herzog  Barton and Purdy
BR2400680572347032770228951J6,130.51,invoice,Bauch  Gaylord and Beer
BE47573858492530,381.86,invoice,Altenwerth - Conroy
MT71UVIQ02046B73O8S95909SK28291,697.57,invoice,Fisher Group
CR0557620090919093004,427.91,deposit,Moen  Gleason and Mertz
FR6966006670094Y54900A04Z91,315.12,withdrawal,O'Kon  Rice and Metz
DE39070968703270272418,99.12,deposit,Hermiston and Sons
HU27001900759034604700906619,652.27,invoice,Lind and Sons
MT12WTNL5006345Z2694G685C20610B,54.93,payment,Stanton - Lindgren
KW61TBVE96IJ68215735625T251S45,95.66,deposit,Jacobi LLC
ME35987119980072599497,227.06,withdrawal,Nolan - Keebler
AE394984470096038949028,796.98,deposit,Prosacco  Kessler and McDermott
GE52760027582330070099,486.10,invoice,Block - Swaniawski
SK3120020050114506950729,691.73,invoice,Connelly  Kozey and Feil
LT140223504600060019,959.53,withdrawal,Greenholt  Larson and Waters
ME76071608567355621639,841.59,payment,Emmerich  Cormier and Okuneva
MC31821800505730W2QS7FZ9658,969.33,deposit,Gorczany  Watsica and Zboncak
IT59E4007590069509042196766,112.02,payment,Stamm Group
BR3270458520040080078659806J0,873.73,payment,Nader - Bradtke
ME69887306787613203034,212.69,invoice,Jast - Green
DO85VBVH48280657060208024892,445.21,invoice,Bogisich  Gaylord and Hirthe
ME38295707446201757185,559.30,deposit,Macejkovic  Hessel and Nolan
VG3776V30079006230280952,566.63,payment,Stanton and Sons
SI96390040010060989,82.38,withdrawal,Wisoky  Rowe and Stanton
HU80004280030165400650008937,233.01,invoice,Ebert LLC
FR4548882487023F18I287T2063,540.77,payment,Okuneva - Vandervort
SI28520062040452922,836.44,invoice,Murphy and Sons
NO4705690824973,54.70,invoice,Purdy - Barrows
VG5765Y10050070092100750,858.48,withdrawal,Kunde Inc
SM71N900077517941931C814Y16,998.26,deposit,Klein - Ratke
LT973306900990093005,970.39,invoice,Labadie - Connelly
LV74IARV57C031L1P4280,580.25,deposit,Deckow - Flatley
DK3508760200490011,851.67,payment,Wiza - Hickle
HR4361601721610022036,115.17,payment,Murray - Bruen
NL68GVOI9300960123,567.85,payment,Smith Inc
DO66LWXW03390902620029801007,70.50,invoice,Zboncak and Sons
AD77022620587G562Q9P7O2F,419.24,payment,Steuber  Runte and Dickens
LT878008200153990011,843.40,payment,Rempel Group
BA083800895005500704,623.68,invoice,Wiegand Group
SM05D902602363233313683S775,954.11,deposit,Pfeffer  Dach and Baumbach
LT078002200666818529,406.05,payment,Sporer  Fay and Rath
PT87015807533940200524198,850.01,deposit,Lang  Heidenreich and Frami
LT758300909004004944,308.57,withdrawal,Fisher LLC
PS0408M0465300758410016004514,222.19,withdrawal,Welch  Leffler and Towne
IT18S9879160416082374829F65,591.46,invoice,Kulas Group
PL87010491821807005170050916,900.92,invoice,Wilderman - Powlowski
ME80033847002778630077,933.33,payment,Hilpert LLC
PL13603591450000965267150321,120.81,payment,Walter - Runte
GT4838793AM62713465743683UQK,443.06,deposit,Lynch and Sons
PT32092000564200301001002,80.78,payment,Mayert LLC
TR6680476L71064909810BM648,590.01,payment,Hintz - Larkin
BE66898470012240,103.35,payment,Senger LLC
CY876006005383330Y32J1RR7Q9E,108.16,payment,MacGyver  Murray and Shields
GT607M972113R1942065AN499348,293.49,payment,Ratke  Roberts and Senger
DK5416550614001007,682.16,withdrawal,Dach  Gaylord and Langworth
MC0360060500125X90R37082W70,147.12,withdrawal,Kerluke - Kuhlman
TL290097000829001420478,239.86,withdrawal,Steuber LLC
FI2575793090890053,218.89,invoice,Beatty - Schoen
AT280087291008700832,413.21,withdrawal,Rosenbaum - Effertz
SI73610739900310097,57.79,invoice,Kovacek  Mohr and Howell
GR110009951789N782190L81201,334.34,invoice,Heidenreich - Zulauf
LT070094100761033013,377.69,invoice,Senger Inc
KW06AHJZ153O71R033058787Y15950,465.29,deposit,Ankunding and Sons
BA680086530039004333,167.77,withdrawal,Jerde - VonRueden
RS92515000706680662779,315.26,deposit,Halvorson  Hoppe and Will
TN6760410600779914600092,169.66,invoice,Marquardt  Cremin and Gleichner
MT27WKGX66892189166W664N7118872,764.29,invoice,Gusikowski - Hermiston
IT69N4040099035576181665G18,251.03,payment,Stiedemann - Connelly
ME68004070044058461092,934.92,invoice,Fritsch - Satterfield
GB65NYKA70099594088988,433.10,payment,Wolff - Cassin
PT25020050450100508790908,566.28,deposit,Heathcote Inc
BG52ZYVV0406306977K702,947.69,withdrawal,Hand Inc
RS22099990046478719159,409.74,payment,Crist - Gleichner
LV31IMDK86432003179U9,218.16,deposit,Emard and Sons
KZ110760V57343974VB9,982.48,payment,Gottlieb Inc
LU2932339172D961D945,849.33,payment,Dickinson  Turcotte and Ritchie
GE86220552009002203448,900.59,deposit,Zemlak Group
FI9219762516060094,543.63,payment,Corkery  Wintheiser and Hirthe
IE92836F00305705600582,250.21,withdrawal,Bins  Bailey and Jacobs
MT61GVLK30535880VK39401P04F2229,458.08,deposit,Kulas  Schinner and Stokes
SM62F090010094404225CFPEI81,653.01,deposit,Emard  Wolff and Kuhic
ME80510480610650305651,978.74,payment,Heaney Inc
MK20003634462105364,35.81,deposit,Hintz - Effertz
GL1670242242100253,878.80,deposit,Ward  Parker and Hyatt
KZ157902700955324672,33.21,invoice,Towne and Sons
BG02FTIH407584966X0406,195.05,deposit,Mosciski  Cronin and Bayer
HR9870379642426920058,785.56,withdrawal,Upton  Dicki and Muller
BH55FAYH13L5352B271I1I,876.79,deposit,Hansen Inc
MT78LBKU3097928759830S2513T3822,23.66,withdrawal,Rohan - Treutel
GT331GW9706266H95IY548742506,485.11,invoice,Douglas LLC
ME75589090523344680748,817.34,withdrawal,Schroeder  Rosenbaum and Olson
PT53750674125508840496089,914.69,invoice,Hintz - Gorczany
FO7190740265902009,626.86,deposit,Raynor  Orn and Rogahn
MT22EIHZ427703N4L2455805P91802O,195.66,payment,Deckow  Von and Lakin
VG761T1W0443030100126752,556.19,invoice,Jones - Murazik
BA646018427854497021,912.12,payment,Rogahn Inc
PS684N6C640070092003510408396,367.54,payment,Bernhard  Beer and Bogan
MU35FFIV9788300577000431829UQF,605.73,invoice,Quitzon and Sons
LU40784R3L808K985548,828.16,deposit,Brekke - Bode
MU40HTTH0039702703600787312ZYG,358.00,payment,Considine  Collier and Harris
HR5805006420056791014,291.16,payment,Dietrich  Kulas and Farrell
IE67073303030989006018,56.63,payment,Moen Inc
SA36857M770529411I703847,365.68,payment,Denesik  Dicki and Rowe
ME81132448001460124069,402.09,deposit,Denesik Inc
DE31530020080308014159,786.33,withdrawal,Becker and Sons
SM62K0442063005238N0F614170,341.50,withdrawal,Senger and Sons
VG29061C9200600107200705,614.50,withdrawal,Spencer Group
SI36046526057722822,942.06,invoice,Koss - Franecki
CZ1329108009220603003001,795.59,deposit,Haley - Wehner
CH3590080357607536W62,53.31,invoice,O'Keefe  O'Reilly and Marks
HU96332123268919204770065086,294.24,deposit,West Inc
NL68BUSJ0882150011,537.04,invoice,Greenfelder  Reynolds and Block
IE90785203300748501049,274.16,invoice,Crist Inc
IL335871625807905050024,389.55,withdrawal,Lockman  Fisher and Collins
SK6700400080610083478902,868.71,invoice,Mitchell and Sons
MK1866990539R253T57,204.13,deposit,Baumbach - Reinger
HR3100970010014909531,534.88,deposit,Schaefer  Funk and Hintz
FI5567206300902746,126.87,payment,Wolff - Renner
HU88075680950700300273047988,917.49,withdrawal,Brakus Group
SA561139DC2O2362863I9044,932.37,payment,Friesen  Jenkins and Auer
AT036404700700203559,562.35,deposit,Morissette  Turner and Doyle
CH46043269362736V1155,484.45,invoice,Greenholt  Halvorson and Crist
KZ520187Z7FH977C3QV5,118.64,withdrawal,Senger  Schaefer and Greenfelder
SA59335N608O144S466I697J,750.28,withdrawal,Collins Group
LV95MZXF7018682FG3465,499.44,invoice,Koepp - Klein
GL2634024006001003,686.87,invoice,Upton and Sons
XK894653039055918007,417.60,deposit,Prohaska  Douglas and Stroman
CH2633007281831250NCB,361.81,payment,Kihn and Sons
MD0621S3JR598N865168O66W,608.49,invoice,Wolf  Rempel and Hammes
AZ2246H720106440500989004004,177.99,deposit,Pollich Inc
AZ56093989546600300300700538,713.19,invoice,Grant - Rempel
IS341374070021947006800312,602.21,deposit,Batz  O'Hara and Gislason
IT41O8208907651U220921578SH,279.02,deposit,Kris and Sons
GT706R652402513303049V402426,819.97,withdrawal,Macejkovic Group
PK9658300304006073220866,799.78,invoice,Rosenbaum  Harber and Murphy
CZ5614008759056045003038,907.23,payment,Huels and Sons
GL0700966090278664,610.67,withdrawal,Walker - Jerde
TR15968595X8125250O0M87015,861.24,payment,Bradtke Inc
LB3200647Q2408Z87845553359E4,271.83,withdrawal,Hartmann - Lueilwitz
MK26212315344N96390,807.41,payment,Hudson and Sons
GR39549662685V35J824882B396,474.53,deposit,Keeling - Waters
ES8164009218556001698182,158.19,payment,Bayer  Lemke and Smitham
TL895524493001049119674,381.26,invoice,Gulgowski Inc
PL61007733453349510031177001,947.32,invoice,Reynolds and Sons
MT03RUIF503236Q2024XV94968UQ4W0,224.60,withdrawal,Bergnaum  Doyle and Hammes
MC87874126012076068V727P519,932.66,deposit,Crona  Welch and Kiehn
MT71LJPB0802098502616M841K58529,685.00,deposit,Johnson - Rath
GR5971062843025C8L3O2911986,492.71,payment,Sipes - Kessler
KZ4400928632Z9275318,673.12,withdrawal,Hammes Inc
AD44700519763N61301673UI,376.91,payment,Tillman - Rau
NO1867796038026,362.16,withdrawal,Hamill - Little
IE62678620622406002005,864.50,invoice,Konopelski - Koepp
LB940417631320987H19F8S03991,486.85,withdrawal,Greenholt Group
GR22013410684167W202UA52P1S,433.76,invoice,Hegmann LLC
PK728X080070464647432883,41.46,payment,Schneider - Grimes
TL810080001006344008007,797.85,deposit,Bogisich Inc
PS560551354229340057006030439,521.29,payment,Macejkovic  Howe and Stiedemann
AD7203300512D90ZP4097961,9.96,invoice,Prohaska - Borer
BR6851327406630786601562054K1,584.95,payment,Zieme - Wehner
NL33SWDR0550090321,250.01,deposit,Ondricka  Treutel and Wyman
EE062475849301607875,959.46,deposit,Bartell  Heathcote and Marks
LB10807766445E1NJ76495898002,501.03,payment,Buckridge - Marks
MC8340216049203215624W73Y69,506.80,invoice,Heidenreich  Collins and Howell
IS250856613608600450094007,818.69,payment,Hickle  Sawayn and Nolan
LT540016700442000709,862.30,deposit,Stanton  Gottlieb and Barton
MC769097050918D983B95805W78,95.40,deposit,Brakus  Will and Wyman
IS500075948187555005070066,405.71,invoice,Spencer - Blanda
PL46055609560729065075784370,649.15,invoice,Heller  Bernier and Lehner
LB30834917869158684502943372,974.97,withdrawal,Sanford  Prosacco and Halvorson
